epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
159,1845.99,0.78496,0.8072,1.30663,0.62064,0.60546,0.62498,0.49709,0.86192,1.42529,1.30287,0.000855395,0.000855395,0.000855395
160,1857.72,0.76512,0.77302,1.30345,0.65362,0.66016,0.68158,0.54649,0.82336,1.1819,1.26401,0.000852897,0.000852897,0.000852897
161,1869.54,0.76351,0.7838,1.30546,0.6057,0.6801,0.65991,0.52279,0.84816,1.24269,1.27582,0.0008504,0.0008504,0.0008504
162,1879.99,0.75787,0.78279,1.30072,0.69011,0.63074,0.65087,0.52235,0.82418,1.17346,1.27737,0.000847902,0.000847902,0.000847902
163,1890.44,0.74278,0.77707,1.30157,0.67905,0.62116,0.63191,0.50992,0.79837,1.28343,1.2521,0.000845405,0.000845405,0.000845405
164,1903.76,0.74545,0.73624,1.28536,0.69998,0.62973,0.66611,0.53155,0.80453,1.18392,1.24706,0.000842908,0.000842908,0.000842908
165,1915.38,0.74558,0.7739,1.28883,0.64985,0.62952,0.63037,0.5016,0.8271,1.26087,1.27164,0.00084041,0.00084041,0.00084041
166,1927.05,0.7314,0.75983,1.27978,0.6869,0.63162,0.65164,0.51626,0.84663,1.25679,1.2886,0.000837912,0.000837912,0.000837912
167,1939.09,0.72239,0.74331,1.263,0.69408,0.65337,0.68281,0.54028,0.8382,1.17562,1.26674,0.000835415,0.000835415,0.000835415
168,1949.51,0.76475,0.79409,1.31155,0.68466,0.63813,0.66253,0.52481,0.84114,1.22112,1.2819,0.000832917,0.000832917,0.000832917
169,1961.6,0.75107,0.79596,1.29862,0.63159,0.707,0.66581,0.52552,0.81911,1.18465,1.25409,0.00083042,0.00083042,0.00083042
170,1973.31,0.76118,0.79393,1.29733,0.67204,0.66814,0.65888,0.52047,0.83616,1.1961,1.27965,0.000827922,0.000827922,0.000827922
171,1985.16,0.73711,0.76989,1.27718,0.73496,0.61207,0.69286,0.55752,0.81455,1.16955,1.26439,0.000825425,0.000825425,0.000825425
172,1997.34,0.74835,0.74725,1.28927,0.6789,0.62017,0.6575,0.52042,0.84085,1.1793,1.27475,0.000822927,0.000822927,0.000822927
173,2008.15,0.74481,0.75927,1.28682,0.65555,0.67266,0.65999,0.53424,0.81082,1.22406,1.24659,0.00082043,0.00082043,0.00082043
174,2019.54,0.73188,0.74086,1.26806,0.63831,0.65578,0.68047,0.54652,0.80403,1.1901,1.24724,0.000817933,0.000817933,0.000817933
175,2030.56,0.72661,0.72074,1.2639,0.71983,0.67106,0.69884,0.55897,0.82377,1.14706,1.26988,0.000815435,0.000815435,0.000815435
176,2042.24,0.73497,0.75358,1.28493,0.62938,0.69298,0.68111,0.54837,0.8077,1.1964,1.24854,0.000812937,0.000812937,0.000812937
177,2052.57,0.74316,0.73632,1.27641,0.68466,0.60132,0.6507,0.51635,0.82424,1.22421,1.27228,0.00081044,0.00081044,0.00081044
178,2063.02,0.72965,0.75912,1.2762,0.67713,0.6621,0.67282,0.54589,0.81138,1.20816,1.24602,0.000807943,0.000807943,0.000807943
